"
",分 国 别 外 贸 出 口 总 额
"
",15-3,"
",(含中央、省公司),"
",单位：万美元
"
",国别(地区),"
",2005年,"
",2004年,"
",2005年比,2004年±%
"
",总 计,"
",1 942 239,"
",1 578 167,"
",23.1
"
",#亚 洲,"
",885 041,"
",772 083,"
",14.6
"
",香 港,"
",71 062,"
",69 171,"
",2.7
"
",日 本,"
",367 467,"
",318 478,"
",15.4
"
",韩 国,"
",248 075,"
",208 786,"
",18.8
"
",台 湾,"
",13 803,"
",13 555,"
",1.8
"
",非 洲,"
",50 445,"
",37 510,"
",34.5
"
",南 非,"
",9 723,"
",8 032,"
",21.1
"
",欧 洲,"
",447 195,"
",340 510,"
",31.3
"
",欧 盟,"
",402 014,"
",289 667,"
",30.6
"
",南美洲,"
",58 127,"
",41 949,"
",38.6
"
",北美洲,"
",464 383,"
",358 617,"
",29.5
"
",美 国,"
",422 611,"
",326 365,"
",29.5
"
",大洋洲,"
",37 048,"
",27 498,"
",34.7
"
", 澳大利亚,"
",28 888,"
",22 595,"
",27.9
