"
",零 售 业 营 业 面 积
"
",14-16,"
",(2005年底),"
",单位：平方米
"
",区市名称,"
",零售 业,"
",,"
",综合零售,"
",食品饮料,烟草制品,"
",纺织服装,及日用品,"
",文化体育用,品及器材
"
",#个体
"
",全市总计,"
",5 964 633,"
",3 179 310,"
",1 838 171,"
",1 464 826,"
",1 157 596,"
",165 195
"
",市 区,"
",2 624 018,"
",1 291 068,"
",973 865,"
",551 864,"
",415 569,"
",70 689
"
",市 南 区,"
",584 618,"
",127 950,"
",248 680,"
",105 435,"
",89 550,"
",19 100
"
",市 北 区,"
",514 692,"
",224 086,"
",242 646,"
",38 950,"
",84 465,"
",18 860
"
",四 方 区,"
",319 238,"
",196 757,"
",82 341,"
",128 703,"
",46 378,"
",4 605
"
",黄 岛 区,"
",281 387,"
",184 077,"
",113 969,"
",64 769,"
",48 998,"
",6 604
"
",崂 山 区,"
",218 760,"
",116 800,"
",69 584,"
",50 250,"
",23 060,"
",10 000
"
",李 沧 区,"
",367 790,"
",206 635,"
",147 876,"
",81 706,"
",56 275,"
",987
"
",城 阳 区,"
",337 533,"
",234 763,"
",68 769,"
",82 051,"
",66 843,"
",10 533
"
",胶 州 市,"
",570 630,"
",360 216,"
",172 034,"
",109 876,"
",170 001,"
",17 680
"
",即 墨 市,"
",535 637,"
",278 438,"
",17 806,"
",248 098,"
",180 796,"
",17 639
"
",平 度 市,"
",790 904,"
",395 202,"
",359 226,"
",166 127,"
",96952,"
",16 889
"
",胶 南 市,"
",578 454,"
",430 638,"
",127 126,"
",184 121,"
",111 681,"
",19 566
"
",莱 西 市,"
",864 990,"
",423 748,"
",188 114,"
",204 740,"
",182 597,"
",22 732
