主 要 年 份 主 要 工 业 产 品 产 量
"
", 11-14 续表5
"
",年  份,"
",钢芯铝绞线,(吨),"
",家用电冰箱,(万台),"
",家用洗衣机,(万台),"
",电视机,(万部),"
",,"
",显象管,(万只),"
",手  表,(万只)
"
",#彩 电
"
",1949,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
",1952,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
",1957,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
",1962,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-,"
",0.39
"
",1965,"
",250,"
",-,"
",-,"
",-,"
",-,"
",-,"
",0.85
"
",1970,"
",34,"
",-,"
",-,"
",-,"
",-,"
",0.05,"
",5.01
"
",1975,"
",188,"
",-,"
",-,"
",0.05,"
",-,"
",0.07,"
",17.07
"
",1978,"
",684,"
",-,"
",-,"
",0.25,"
",-,"
",0.39,"
",53.25
"
",1980,"
",1 232,"
",-,"
",-,"
",4,"
",-,"
",2.8,"
",80.03
"
",1985,"
",2 327,"
",1.66,"
",0.48,"
",17.06,"
",6.6,"
",38.44,"
",150
"
",1987,"
",2 849,"
",9.08,"
",22.08,"
",26.05,"
",14.2,"
",38.95,"
",145
"
",1988,"
",1 571,"
",15.22,"
",42.38,"
",36.5,"
",17,"
",44.5,"
",177.2
"
",1989,"
",2 805,"
",21.65,"
",35.02,"
",41.23,"
",18.11,"
",47.47,"
",194
"
",1990,"
",1 880,"
",27.41,"
",45.86,"
",50.5,"
",18.5,"
",52.86,"
",202
"
",1991,"
",2 463,"
",31.51,"
",45.7,"
",48.13,"
",22.27,"
",33.04,"
",220
"
",1992,"
",2 248,"
",54.84,"
",46.31,"
",32.33,"
",28.07,"
",11.43,"
",199.9
"
",1993,"
",1 144,"
",50.48,"
",56.59,"
",43.53,"
",36.08,"
",-,"
",283.58
"
",1994,"
",287,"
",62.5,"
",71.34,"
",73.41,"
",60.15,"
",4.84,"
",275.03
"
",1995,"
",1 659,"
",107.91,"
",64.34,"
",76.78,"
",60.53,"
",15.86,"
",283.83
"
",1996,"
",2 265,"
",193.8,"
",100.94,"
",62.27,"
",56.68,"
",25.82,"
",233.09
"
",1997,"
",2 616,"
",257.1,"
",171.95,"
",137.11,"
",124.86,"
",22.84,"
",140.77
"
",1998,"
",1 725.3,"
",219.23,"
",183.67,"
",97.5,"
",96.83,"
",-,"
",-
"
",1999,"
",2 805.2,"
",259.6,"
",256.3,"
",297.7,"
",285.2,"
",-,"
",-
"
",2000,"
",4 201.5,"
",311.1,"
",318.5,"
",383.8,"
",379.4,"
",-,"
",-
"
",2001,"
",4 498,"
",396.3,"
",367.89,"
",458.2,"
",455.4,"
",-,"
",-
"
",2002,"
",5 825,"
",518.2,"
",408.6,"
",596.2,"
",593.2,"
",-,"
",-
"
",2003,"
",4 940,"
",598.3,"
",471.5,"
",673.7,"
",671.7,"
",-,"
",-
"
",2004,"
",6 608,"
",815.03,"
",575.06,"
",958.8,"
",957.9,"
",-,"
",-
"
",2005,"
",116 592,"
",908.8,"
",614.9,"
",1 324.3,"
",1 324.3,"
",-,"
",-
