"
",分 市、区 城 乡 亿 元 商 品 交 易 市 场 分 布 情 况
"
",14-9,"
",(2005年),"
",
"
",市、区名称,"
",亿元商品交易市场数量(个),"
",亿元商品交易市场成交额(亿元
"
",合 计,"
",,"
",合 计,
"
",#综合市场,"
",#专业市场,"
",#综合市场,"
",#专业市场
"
",总 计,"
",46,"
",16,"
",30,"
",440.68,"
",189.84,"
",250.84
"
",市 区,"
",23,"
",9,"
",14,"
",197.35,"
",113.77,"
",83.58
"
",#黄 岛 区,"
",3,"
",2,"
",1,"
",4.68,"
",3.45,"
",1.23
"
", 崂 山 区,"
",1,"
",_,"
",1,"
",1.24,"
",_,"
",1.24
"
", 城 阳 区,"
",2,"
",1,"
",1,"
",90.67,"
",70.31,"
",20.36
"
",胶 州 市,"
",4,"
",2,"
",2,"
",14.59,"
",10.47,"
",4.12
"
",即 墨 市,"
",9,"
",1,"
",8,"
",175.66,"
",43.43,"
",132.23
"
",平 度 市,"
",7,"
",2,"
",5,"
",38.44,"
",15.96,"
",22.48
"
",胶 南 市,"
",2,"
",2,"
",_,"
",6.21,"
",6.21,"
",_
"
",莱 西 市,"
",1,"
",_,"
",1,"
",8.43,"
",_,"
",8.43
