"
",零 售 业 从 业 人 员
"
",14-15,"
",(2005年底),"
",单位：人
"
",区市名称,"
",零售贸易业,"
",,"
",综合零售,"
",食品饮料,烟草制品,"
",纺织服装,及日用品,"
",文化体育用品及器材
"
",#个体
"
",全市总计,"
",333 857,"
",258 554,"
",86 098,"
",93 714,"
",75 811,"
",9 538
"
",市 区,"
",160 415,"
",105 241,"
",48 731,"
",37 799,"
",30 793,"
",6 050
"
",市 南 区,"
",27 828,"
",11 420,"
",7 050,"
",7 825,"
",6 956,"
",1 452
"
",市 北 区,"
",42 967,"
",21 900,"
",15 324,"
",6 378,"
",8 206,"
",2 006
"
",四 方 区,"
",17 319,"
",14 712,"
",5 290,"
",5 614,"
",2 568,"
",607
"
",黄 岛 区,"
",14 128,"
",11 587,"
",5 291,"
",2 794,"
",2 647,"
",461
"
",崂 山 区,"
",11 884,"
",8 972,"
",3 100,"
",3 308,"
",2 180,"
",636
"
",李 沧 区,"
",27 710,"
",21 390,"
",9 144,"
",8 065,"
",5 207,"
",95
"
",城 阳 区,"
",18579,"
",15 260,"
",3 532,"
",3 815,"
",3 029,"
",793
"
",胶 州 市,"
",40 231,"
",37 965,"
",9 240,"
",10 408,"
",10 124,"
",609
"
",即 墨 市,"
",41 631,"
",35 656,"
",6 685,"
",18 068,"
",10 293,"
",194
"
",平 度 市,"
",32 611,"
",29 052,"
",7 706,"
",10 149,"
",11 366,"
",828
"
",胶 南 市,"
",26 973,"
",22 029,"
",6 057,"
",8 889,"
",5 443,"
",898
"
",莱 西 市,"
",31 996,"
",28 611,"
",7 679,"
",8 401,"
",7 792,"
",959
