"
",城 市 供 水
"
",9-4
"
",项  目,"
",单 位,"
",2005年,"
",2004年,"
",2005年比2004年,增(+)减(-)%
"
", 自来水管道长度,"
",公里,"
",2876,"
",2 566,"
",12.1
"
", 供水能力,"
",万吨/日,"
",124,"
",120.9,"
",2.6
"
", 全年供水量,"
",万吨,"
",33265,"
",30 877,"
",7.7
"
", #生产用,"
",万吨,"
",10819,"
",9 752,"
",10.9
"
", 公共服务用,"
",万吨,"
",4999,"
",5 222,"
",-4.3
"
", 生活用,"
",万吨,"
",12536,"
",11 695,"
",7.2
"
", 消防及其他用,"
",万吨,"
",4911,"
",4 208,"
",16.7
"
", 平均每日供水量,"
",万吨,"
",91.14,"
",84.59,"
",7.7
"
", #生产用,"
",万吨,"
",29.64,"
",26.72,"
",10.9
"
", 生活用,"
",万吨,"
",34.35,"
",32.04,"
",7.2
"
", 用水户数,"
",户,"
",413674,"
",390 603,"
",5.9
"
", 用水人口,"
",万人,"
",265,"
",258.39,"
",2.6
"
", 工业用水量重复利用率,"
",%,"
",83.39,"
",82.24,"
",1.4
