按 行 业 分 规 模 以 上 三 资 工 业 企 业 主 要 指 标
"
", 11-8续表1,"
",(2005年),"
",单位：万元
"
",指标 ,"
",产品,销售收入,"
",产品,销售成本,"
",产品销售,税金及附加,"
",利润总额,"
",本年应交,增 值 税,"
",全部从业人员,年平均人数,(万人)
"
", 总 计,"
",12 361 850,"
",10 533 888,"
",66 301,"
",722 047,"
",348 061,"
",54
"
", 煤炭开采和洗选业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
"
", 石油和天然气开采业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
"
", 黑色金属矿采选业,"
",5 878,"
",4 503,"
",26,"
",1 095,"
",574,"
",0
"
", 有色金属矿采选业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
"
", 非金属矿采选业,"
",57 068,"
",40 315,"
",2 070,"
",6 076,"
",3 378,"
",0
"
", 其他采矿业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
"
", 农副食品加工业,"
",1 326 772,"
",1 149 828,"
",10 740,"
",84 453,"
",48 817,"
",4
"
", 食品制造业,"
",524 808,"
",392 091,"
",5 573,"
",53 582,"
",22 728,"
",1
"
", 饮料制造业,"
",141 346,"
",89 814,"
",4 213,"
",12 269,"
",7 782,"
",0
"
", 烟草制品业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
"
", 纺织业,"
",749 281,"
",636 402,"
",4 451,"
",36 723,"
",23 051,"
",4
"
", 纺织服装、鞋、帽制造业,"
",711 295,"
",612 101,"
",3 450,"
",31 094,"
",17 962,"
",8
"
", 皮革、毛皮、羽毛(绒)及其制品业,"
",1 179 994,"
",1 032 135,"
",7 541,"
",57 079,"
",36 309,"
",9
"
", 木材加工及木、竹、藤、棕、草制品业,"
",27 015,"
",24 306,"
",93,"
",-315,"
",751,"
",0
"
", 家具制造业,"
",160 578,"
",144 424,"
",125,"
",3 599,"
",3 110,"
",1
"
", 造纸及纸制品业,"
",199 719,"
",165 219,"
",1 069,"
",15 987,"
",6 077,"
",1
"
", 印刷业和记录媒介的复制,"
",55 322,"
",42 446,"
",90,"
",8 194,"
",3 579,"
",0
"
", 文教体育用品制造业,"
",443 389,"
",384 149,"
",642,"
",20 899,"
",8 911,"
",3
"
", 石油加工、炼焦及核燃料加工业,"
",27 422,"
",21 029,"
",22,"
",2 052,"
",647,"
",0
"
", 化学原料及化学制品制造业,"
",545 164,"
",483 617,"
",1 036,"
",23 121,"
",10 640,"
",1
"
", 医药制造业,"
",47 929,"
",37 801,"
",3 233,"
",2 512,"
",1 201,"
",0
"
", 化学纤维制造业,"
",82 551,"
",73 761,"
",52,"
",3 228,"
",2 467,"
",0
"
", 橡胶制品业,"
",236 310,"
",185 940,"
",2 273,"
",15 630,"
",9 279,"
",2
"
", 塑料制品业,"
",419 992,"
",371 384,"
",964,"
",20 155,"
",11 871,"
",2
"
", 非金属矿物制品业,"
",212 810,"
",177 933,"
",821,"
",9 365,"
",6 794,"
",1
"
", 黑色金属冶炼及压延加工业,"
",156 438,"
",145 018,"
",55,"
",2 511,"
",2 826,"
",0
"
", 有色金属冶炼及压延加工业,"
",317 812,"
",324317,"
",787,"
",-13 197,"
",1 559,"
",0
"
", 金属制品业,"
",627 919,"
",533 456,"
",1 106,"
",53 578,"
",12 456,"
",1
"
", 通用设备制造业,"
",688 050,"
",601 887,"
",1 023,"
",25 148,"
",14 427,"
",2
"
", 专用设备制造业,"
",260 876,"
",216 713,"
",472,"
",32 442,"
",4 616,"
",1
"
", 交通运输设备制造业,"
",298 102,"
",257 527,"
",1 665,"
",3 994,"
",12 974,"
",1
"
", 电气机械及器材制造业,"
",709 474,"
",607 646,"
",9 087,"
",45 567,"
",17 419,"
",3
"
", 通信设备、计算机及其他电子设备制造业,"
",1 585 323,"
",1 311 238,"
",1 192,"
",131 353,"
",38 786,"
",5
"
", 仪器仪表及文化、办公用机械制造业,"
",160 876,"
",138 454,"
",952,"
",9 165,"
",6 236,"
",0
"
", 工艺品及其他制造业,"
",386 961,"
",317 754,"
",1 297,"
",22 616,"
",10 043,"
",3
"
", 废弃资源和废旧材料回收加工业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
"
", 电力、热力的生产和供应业,"
",6 741,"
",5 450,"
",48,"
",657,"
",498,"
",0
"
", 燃气生产和供应业,"
",8 639,"
",5 232,"
",134,"
",1 416,"
",296,"
",0
"
", 水的生产和供应业,"
",0,"
",0,"
",0,"
",0,"
",0,"
",0
