规 模 以 上 工 业 主 要 能 源 分 行 业 消 费 量
"
", 5-2,"
",(2005年)
"
",,"
",原煤,(吨),"
",焦 炭,(吨),"
",其他煤气,(万立方米),"
",原 油,(吨),"
",汽  油,(吨)
"
",总计,"
",13 042 275,"
",1 742 424,"
",4 283,"
",2 076 284,"
",106 198
"
",采 掘 业,"
",24 977,"
",0,"
",0,"
",0,"
",742
"
",制 造 业,"
",5 076 717,"
",1 742 424,"
",4 283,"
",2 076 284,"
",97 709
"
",电力煤气及水生产供应业,"
",7 940 581,"
",0,"
",0,"
",0,"
",7 747
