主 要 能 源 工 业 消 费 量
"
", 5-4续表2,"
",(2005年)
"
",,"
",其他,油制品,(吨),"
",热力,(百万千焦),"
",电力,(万千瓦时),"
",其他燃料,(吨标准煤)
"
",总计,"
",15 149,"
",27 363 579,"
",1 461 595,"
",67 769
"
", 煤炭开采和洗选业,"
",0,"
",0,"
",0,"
",0
"
", 石油和天然气开采业,"
",0,"
",0,"
",0,"
",0
"
", 黑色金属矿采选业,"
",0,"
",0,"
",308,"
",0
"
", 有色金属矿采选业,"
",0,"
",0,"
",12 114,"
",0
"
", 非金属矿采选业,"
",0,"
",0,"
",13 101,"
",0
"
", 其他采矿选业,"
",0,"
",0,"
",20,"
",0
"
", 农副食品加工业,"
",0,"
",344 353,"
",64 246,"
",15 930
"
", 食品制造业,"
",0,"
",36 474,"
",28 620,"
",0
"
", 饮料制造业,"
",0,"
",764 443,"
",17 050,"
",0
"
", 烟草制品业,"
",0,"
",425 479,"
",3 189,"
",0
"
", 纺织业,"
",1,"
",4 983 109,"
",84 695,"
",0
"
", 纺织服装、鞋、帽制造业,"
",3 371,"
",246 635,"
",39 572,"
",0
"
", 皮革、毛皮、羽毛(绒)及其制品业,"
",0,"
",219 076,"
",30 475,"
",56
"
", 木材加工及木、竹、藤、棕、草制品业,"
",0,"
",2 779,"
",4 192,"
",0
"
", 家具制造业,"
",0,"
",18 549,"
",7 577,"
",0
"
", 造纸及纸制品业,"
",0,"
",163 149,"
",20 990,"
",3 600
"
", 印刷业、记录媒介的复制,"
",0,"
",12 270,"
",3 769,"
",0
"
", 文教体育用品制造业,"
",0,"
",79 377,"
",11 465,"
",54
"
", 石油加工、炼焦及核燃料加工业,"
",1 420,"
",0,"
",12 856,"
",0
"
", 化学原料及化学制品制造业,"
",3 763,"
",17 210 131,"
",241 605,"
",40 043
"
", 医药制造业,"
",0,"
",158 537,"
",7 049,"
",0
"
", 化学纤维制造业,"
",0,"
",58 194,"
",13 316,"
",0
"
", 橡胶制品业,"
",11,"
",159 659,"
",47 824,"
",0
"
", 塑料制品业,"
",0,"
",7 861,"
",37 415,"
",3 937
"
", 非金属矿物制品业,"
",6 550,"
",117 214,"
",72 709,"
",1 897
"
", 黑色金属冶炼及压延加工业,"
",0,"
",2 259,"
",149 543,"
",0
"
", 有色金属冶炼及压延加工业,"
",0,"
",104 831,"
",13 636,"
",0
"
", 金属制品业,"
",17,"
",20 161,"
",62 891,"
",0
"
", 通用设备制造业,"
",4,"
",22 962,"
",40 787,"
",0
"
", 专用设备制造业,"
",0,"
",120 941,"
",22 562,"
",0
"
", 交通运输设备制造业,"
",8,"
",538 543,"
",39 605,"
",0
"
", 电气机械及器材制造业,"
",0,"
",287 960,"
",79 542,"
",0
"
", 通信设备、计算机及其他电子设备制造业,"
",0,"
",22 836,"
",39 992,"
",800
"
", 仪器仪表及文化、办公用机械制造业,"
",4,"
",0,"
",2 608,"
",0
"
", 工艺品及其他制造业,"
",0,"
",15 469,"
",13 279,"
",20
"
", 废弃资源和废旧材料回收加工,"
",0,"
",0,"
",883,"
",0
"
", 电力、热力的生产和供应业,"
",0,"
",1 220 329,"
",209 373,"
",16
"
", 燃气生产和供应业,"
",0,"
",0,"
",808,"
",0
"
", 水的生产和供应业,"
",0,"
",0,"
",11 930,"
",1 416
