主要年份客货运输及港口吞吐量
"
", 13-1
"
",年  份,"
",客 运 量 (万 人),"
",货 运 量 (万 吨),"
",港 口,吞吐量,(万吨),"
",集装箱,吞吐量,(万标箱)
"
",铁 路,"
",公 路,"
",海 运,"
",航 空,"
",铁 路,"
",公 路,"
",海 运,"
",航 空
"
",1949,"
",327,"
",14,"
",9,"
",-,"
",386,"
",162,"
",22,"
",-,"
",73,"
",-
"
",1952,"
",571,"
",49,"
",13,"
",-,"
",447,"
",399,"
",44,"
",-,"
",181,"
",-
"
",1957,"
",1 054,"
",149,"
",13,"
",-,"
",747,"
",548,"
",118,"
",-,"
",269,"
",-
"
",1962,"
",3 100,"
",141,"
",39,"
",-,"
",909,"
",524,"
",97,"
",-,"
",391,"
",-
"
",1965,"
",1 424,"
",230,"
",19,"
",-,"
",1 257,"
",690,"
",158,"
",-,"
",524,"
",-
"
",1970,"
",1 329,"
",373,"
",20,"
",-,"
",1 856,"
",736,"
",232,"
",-,"
",695,"
",-
"
",1975,"
",1 803,"
",159,"
",30,"
",-,"
",2 325,"
",817,"
",282,"
",-,"
",1 542,"
",-
"
",1978,"
",1 986,"
",274,"
",49,"
",-,"
",2 917,"
",1 561,"
",528,"
",-,"
",2 081,"
",-
"
",1980,"
",1 896,"
",713,"
",73,"
",-,"
",2 596,"
",1 642,"
",941,"
",-,"
",1 779,"
",-
"
",1985,"
",2 063,"
",1 894,"
",86,"
",1,"
",3 009,"
",2 303,"
",919,"
",0.03,"
",2 610,"
",-
"
",1987,"
",2 019,"
",2 133,"
",159,"
",7,"
",3 288,"
",4 948,"
",1 085,"
",0.04,"
",3 070,"
",-
"
",1988,"
",2 083,"
",3 300,"
",234,"
",8.8,"
",3 418,"
",6 486,"
",1 160,"
",0.04,"
",3 153,"
",-
"
",1989,"
",1 802,"
",3 441,"
",308,"
",11.3,"
",3 717,"
",8 926,"
",1 450,"
",0.1,"
",3 145,"
",-
"
",1990,"
",1 488,"
",3 639,"
",316,"
",14.1,"
",3 741,"
",6 433,"
",1 556,"
",0.2,"
",3 068,"
",-
"
",1991,"
",1 453,"
",4 144,"
",366,"
",19,"
",3 774,"
",6 896,"
",1 789,"
",0.31,"
",3 194,"
",-
"
",1992,"
",1 488,"
",4 965,"
",437,"
",27,"
",3 899,"
",6 822,"
",1 981,"
",0.45,"
",3 240,"
",-
"
",1993,"
",1 499,"
",6 436,"
",499,"
",35.3,"
",4 044,"
",7 685,"
",1 910,"
",0.64,"
",3 650,"
",-
"
",1994,"
",1 564,"
",6 787,"
",-,"
",47,"
",4 112,"
",8 336,"
",1 804,"
",-,"
",4 331,"
",-
"
",1995,"
",1 480,"
",9 785,"
",-,"
",66.6,"
",4 205,"
",11 788,"
",2 185,"
",-,"
",5 165,"
",-
"
",1996,"
",1 230,"
",10 738,"
",-,"
",79.9,"
",4 415,"
",10 749,"
",474,"
",-,"
",6 056,"
",81.1
"
",1997,"
",1 308,"
",11 855,"
",-,"
",-,"
",4 466,"
",11 232,"
",544,"
",-,"
",6 944,"
",103.3
"
",1998,"
",1 549,"
",11 754,"
",-,"
",-,"
",4 028,"
",14 311,"
",1 792,"
",1.44,"
",7 044,"
",121.3
"
",1999,"
",1 674,"
",12 103,"
",-,"
",-,"
",3 919,"
",14 550,"
",1 926,"
",1.96,"
",7 282,"
",154.3
"
",2000,"
",1 780,"
",12 145,"
",-,"
",124.1,"
",4 256,"
",17 234,"
",2 998,"
",2.3,"
",8 661,"
",212
"
",2001,"
",1 678,"
",13 686,"
",-,"
",143,"
",4 778,"
",20 906,"
",3 432,"
",2.4,"
",10 423,"
",264
"
",2002,"
",1 530,"
",14 516,"
",777,"
",163.7,"
",5 079,"
",24 480,"
",2 530,"
",3,"
",12 252,"
",341
"
",2003,"
",1 366,"
",13 132,"
",786,"
",174.7,"
",4 929,"
",27 241,"
",2 773,"
",3.6,"
",14 135,"
",424
"
",2004,"
",1 496,"
",16 420,"
",862,"
",241.9,"
",5 119,"
",29 937,"
",3 503,"
",5.3,"
",16 303
