"
",建 筑 业 企 业 主 要 经 济 效 益 指 标
"
", 12-3,"
",(2005年)
"
",项  目,"
",单 位,"
",合 计,"
",国有企业,"
",,"
",集体企业,"
",其他所有制,企 业
"
",#中央企业
"
", 一、建筑业劳动生产率,"
",,"
",,"
",,"
",,"
",,"
",
"
", 按总产值计算,"
",元／人,"
",103 493,"
",156 940,"
",283 131,"
",65 441,"
",77 224
"
", 二、竣工率,"
","
","
","
","
","
"
"
", 按产值计算,"
",%,"
",59.5,"
",57.5,"
",48.5,"
",65.1,"
",63.9
"
", 三、产值工资率,"
",%,"
",13.9,"
",12.9,"
",7.4,"
",19.6,"
",15.4
"
", 四、资金利润率,"
",%,"
",2.1,"
",1.5,"
",2.2,"
",0.7,"
",2.5
"
", 五、产值利润率,"
",%,"
",2.0,"
",1.4,"
",1.6,"
",0.7,"
",2.5
"
", 六、技术装备率,"
",元/人,"
",5 776,"
",9 669,"
",18 615,"
",3 773,"
",3 528
"
", 七、流动比率,"
",%,"
",111.4,"
",101.5,"
",95.6,"
",87.3,"
",125.3
"
", 八、资产负债率,"
",%,"
",70.9,"
",84.5,"
",88.5,"
",75.2,"
",60.4
