主 要 年 份 地 方 财 政 收 支
"
", 6-1,"
","
",单位：万元
"
",年  份,"
",财政收入,"
",财政支出,"
",
"
",#基本建设,"
",#城市维护费,"
",#行政管理,"
",#文教卫生
"
",1949,"
",1 527,"
",306,"
",-,"
",-,"
",183,"
",113
"
",1952,"
",19 809,"
",2 226,"
",733,"
",272,"
",735,"
",423
"
",1957,"
",29 875,"
",3 556,"
",-,"
",241,"
",1 145,"
",1 665
"
",1962,"
",32 869,"
",4 327,"
",11,"
",11,"
",112,"
",2 064
"
",1965,"
",47 682,"
",6 280,"
",1,"
",573,"
",1 242,"
",2 239
"
",1970,"
",95 778,"
",7 825,"
",1 504,"
",636,"
",1 366,"
",2 495
"
",1975,"
",90 220,"
",11 966,"
",183,"
",746,"
",1 750,"
",4 118
"
",1978,"
",130 749,"
",19 427,"
",548,"
",957,"
",2 392,"
",5 172
"
",1980,"
",124 835,"
",20 064,"
",1 120,"
",2 467,"
",2 888,"
",7 419
"
",1985,"
",165 155,"
",41 996,"
",2 233,"
",3 716,"
",5 245,"
",14 262
"
",1988,"
",201 206,"
",93 931,"
",4 730,"
",8 706,"
",11 401,"
",20 073
"
",1989,"
",221 183,"
",113 585,"
",6 197,"
",12 971,"
",9 440,"
",23 208
"
",1990,"
",242 303,"
",133 875,"
",7 180,"
",13 872,"
",10 576,"
",26 143
"
",1991,"
",259 377,"
",137 716,"
",6 831,"
",14 770,"
",12 206,"
",29 022
"
",1992,"
",275 589,"
",155 696,"
",18 514,"
",16 049,"
",15 662,"
",33 790
"
",1993,"
",182 348,"
",211 938,"
",26 850,"
",20 121,"
",18 370,"
",39 761
"
",1994,"
",227 490,"
",277 331,"
",32 567,"
",20 443,"
",24 509,"
",58 898
"
",1995,"
",294 771,"
",376 982,"
",72 585,"
",30 952,"
",28 673,"
",67 494
"
",1996,"
",379 674,"
",469 569,"
",113 244,"
",35 601,"
",37 035,"
",65 777
"
",1997,"
",476 804,"
",564 787,"
",129 089,"
",44 599,"
",43 061,"
",77 360
"
",1998,"
",580 434,"
",678 575,"
",157 146,"
",62 563,"
",50 324,"
",116 353
"
",1999,"
",680 089,"
",740 937,"
",151 802,"
",60 373,"
",62 701,"
",141 032
"
",2000,"
",800 120,"
",878 702,"
",134 437,"
",60 566,"
",80 296,"
",186 841
"
",2001,"
",987 080,"
",1 097 848,"
",201 995,"
",61 365,"
",101 240,"
",232 569
"
",2002,"
",1 006 616,"
",1 243 880,"
",198 502,"
",80 847,"
",126 855,"
",274 606
"
",2003,"
",1 201 398,"
",1 471 747,"
",282 040,"
",89 874,"
",148 904,"
",304 661
"
",2004,"
",1 305 136,"
",1 646 214,"
",237 107,"
",114 987,"
",174 683,"
",340 773
"
",2005,"
",1 763 412,"
",2 030 622,"
",289 346,"
",132 247,"
",240 732,"
",449 549
