"
",分 市、区 中 小 学 教 职 工 情 况
"
",16-11,"
",(2005年),"
",单位：人
"
",市、区 名 称,"
",普 通 中 学,"
",职 业 中 学,"
",小 学
"
",教职工数,"
",,"
",教职工数,"
",,"
",教职工数,"
",
"
",#专任教师,"
",#专任教师,"
",#专任教师
"
", 总 计,"
",36 848,"
",29 697,"
",8 121,"
",5 677,"
",34 641,"
",31 733
"
", 市 区,"
",12 524,"
",9 411,"
",4 867,"
",3 272,"
",11 567,"
",10 269
"
", #城 阳 区,"
",2 366,"
",2 183,"
",699,"
",418,"
",2 190,"
",2 041
"
", 黄 岛 区,"
",1 326,"
",1 186,"
",1 638,"
",1 244,"
",1 230,"
",1 185
"
", 崂 山 区,"
",1 335,"
",989,"
",237,"
",144,"
",1 044,"
",917
"
", 胶 州 市,"
",3 979,"
",3 301,"
", 549,"
",411,"
",3 991,"
",3 748
"
", 即 墨 市,"
",5 042,"
",4 114,"
",767,"
",536,"
",5 619,"
",5 113
"
", 平 度 市,"
",6 686,"
",5 543,"
",869,"
",635,"
",6 269,"
",5 795
"
", 胶 南 市,"
",4 367,"
",3 879,"
",572,"
",465,"
",4 192,"
",4 016
"
", 莱 西 市,"
",4 250,"
",3 449,"
",497,"
",358,"
",3 003,"
",2 792
