"
",主要年份各级各类学校在校学生数
"
",16-2,"
","
",单位：人
"
",年  份,"
",普通高等,学 校,"
",中等学校,"
",,"
",小  学
"
",中等专业,学 校,"
",普通中学,"
",职业中学,"
",技工学校
"
",1949,"
",1 007,"
",13 804,"
",1 600,"
",12 204,"
",-,"
",-,"
",213 470
"
",1952,"
",2 761,"
",27 951,"
",3 770,"
",24 181,"
",-,"
",-,"
",413 286
"
",1957,"
",3 133,"
",56 689,"
",4 985,"
",51 604,"
",100,"
",-,"
",482 397
"
",1962,"
",4 381,"
",62 646,"
",2 791,"
",58 639,"
",243,"
",973,"
",522 921
"
",1965,"
",2 987,"
",99 605,"
",9 405,"
",88 187,"
",1 490,"
",523,"
",788 485
"
",1970,"
",320,"
",222 521,"
",105,"
",220 262,"
",2 154,"
",-,"
",728 433
"
",1975,"
",1 151,"
",350 309,"
",3 144,"
",346 403,"
",-,"
",762,"
",928 153
"
",1978,"
",3 465,"
",464 584,"
",4 269,"
",457 460,"
",2 000,"
",865,"
",634 905
"
",1980,"
",6 783,"
",325 935,"
",5 195,"
",318 193,"
",1 344,"
",1 203,"
",816 970
"
",1985,"
",10 631,"
",327 446,"
",11 475,"
",279 915,"
",33 945,"
",2 111,"
",691 341
"
",1988,"
",14 408,"
",352 576,"
",11 819,"
",306 943,"
",28 933,"
",4 881,"
",629 212
"
",1989,"
",15 183,"
",348 367,"
",14 401,"
",296 318,"
",32 283,"
",5 365,"
",634 794
"
",1990,"
",15 433,"
",351 365,"
",15 118,"
",296 163,"
",34 568,"
",5 516,"
",632 314
"
",1991,"
",15 491,"
",353 410,"
",14 618,"
",298 568,"
",34 421,"
",5 803,"
",612 772
"
",1992,"
",16 470,"
",367 480,"
",14 763,"
",307 903,"
",38 242,"
",6 572,"
",585 381
"
",1993,"
",23 858,"
",383 043,"
",16 877,"
",318 179,"
",40 743,"
",7 244,"
",583 585
"
",1994,"
",25 018,"
",420 077,"
",20 582,"
",347 667,"
",43 734,"
",8 094,"
",593 419
"
",1995,"
",24 908,"
",450 212,"
",23 744,"
",372 335,"
",46 044,"
",8 089,"
",595 891
"
",1996,"
",26 076,"
",468 561,"
",26 951,"
",382 760,"
",50 131,"
",8 719,"
",607 284
"
",1997,"
",27 434,"
",463 619,"
",28 543,"
",362 305,"
",61 640,"
",11 131,"
",626 749
"
",1998,"
",29 507,"
",442 525,"
",28 757,"
",336 918,"
",65 989,"
",10 861,"
",625 308
"
",1999,"
",33 681,"
",459 520,"
",26 955,"
",352 238,"
",70 236,"
",10 091,"
",583 594
"
",2000,"
",46 131,"
",497 391,"
",25 192,"
",398 458,"
",63 894,"
",9 847,"
",534 922
"
",2001,"
",60 728,"
",542 400,"
",25 358,"
",443 693,"
",62 003,"
",11 346,"
",499 147
"
",2002,"
",82 539,"
",575 599,"
",27 421,"
",467 628,"
",67 085,"
",13 465,"
",478 634
"
",2003,"
",168 439,"
",586 704,"
",28 948,"
",461 435,"
",75 221,"
",211 00,"
",467 560
"
",2004,"
",201 739,"
",598 804,"
",30 881,"
",436 117,"
",101 553,"
",30 253,"
",476 897
"
",2005,"
",239 761,"
",569 230,"
",33 522,"
",391 148,"
",106 400,"
",38 160,"
",479 781
