"
",工业“三废”排放情况
"
",9-11
"
",项  目,"
",单 位,"
",2005年,"
",2004年,"
",2005年比2004年,增(+)减(-)%
"
", 工业废水排放总量,"
",万吨,"
",8 956.28,"
",9 130.38,"
",-1.9
"
", 废水治理设施数,"
",套,"
",457,"
",459,"
",-0.4
"
", 废水治理设施处理能力,"
",万吨/日,"
",72.97,"
",60.97,"
",19.7
"
", 进入城市污水处理厂量,"
",万吨,"
",3 809.18,"
",3 265.96,"
",16.6
"
", 工业废水排放达标量,"
",万吨,"
",8 948.85,"
",9 123.33,"
",-1.9
"
", 化学需氧量排放量,"
",吨,"
",14 094.68,"
",16 049.18,"
",-12.2
"
", 氨氮排放量,"
",吨,"
",757.12,"
",689.4,"
",9.8
"
", 工业废气排放总量,"
",万标立方米,"
",15 561 131,"
",13 688 122,"
",13.7
"
", 废气治理设施数,"
",套,"
",816,"
",874,"
",-6.6
"
", 其中：脱硫设施数,"
",套,"
",105,"
",86,"
",22.1
"
", 废气治理设施处理能力,"
",万标立方米/时,"
",3 136.65,"
",2 499.49,"
",25.5
"
", 其中：脱硫能力,"
",吨/时,"
",4.13,"
",2.72,"
",51.8
"
", 二氧化硫去除量,"
",吨,"
",36 205.85,"
",32 426.58,"
",11.7
"
", 二氧化硫排放量,"
",吨,"
",123 491.96,"
",114 990.27,"
",7.4
"
", 其中：达标排放量,"
",吨,"
",123 452.61,"
",114 932.27,"
",7.4
"
", 烟尘排放量,"
",吨,"
",28 154.03,"
",29 748.61,"
",-5.4
"
", 其中：达标排放量,"
",吨,"
",28 154.03,"
",29 726.11,"
",-5.3
"
", 工业粉尘排放量,"
",吨,"
",9 956.56,"
",9275.2,"
",7.3
"
", 其中：达标排放量,"
",吨,"
",9 956.56,"
",9 268.91,"
",7.4
"
", 工业固体废物产生量,"
",万吨,"
",568.31,"
",509.91,"
",11.5
"
", 其中：危险废物,"
",吨,"
",17 347.37,"
",14 243.57,"
",21.8
"
", 工业固体废物综合利用量,"
",万吨,"
",622.86,"
",500.65,"
",24.4
"
", 工业固体废物排放量,"
",万吨,"
",0.05,"
",0.08,"
",-37.5
"
", 其中：危险废物,"
",吨,"
",0,"
",0,"
",0
"
", 污染治理项目完成投资,"
",万元,"
",6 8664.9,"
",15 512,"
",342.7
"
", 污染治理项目数,"
",个,"
",72,"
",56,"
",28.6
"
", 当年竣工治理项目数,"
",个,"
",72,"
",56,"
",28.6
