"
",城市公共交通
"
",9-5
"
",项  目,"
",单 位,"
",2005年,"
",2004年,"
",2005年比2004年,增(+)减(-)%
"
", 线路长度,"
",公里,"
",1159,"
",1 185,"
",-2.2
"
", 公共电、汽车营运车辆,"
",辆,"
",4039,"
",3 848,"
",4.9
"
", #电车,"
",辆,"
",102,"
",102,"
",持平
"
", 汽车,"
",辆,"
",3937,"
",3 746,"
",5.1
"
", 公共电、汽车客运量,"
",万人次,"
",68776,"
",66 463,"
",3.5
"
", #电车,"
",万人次,"
",2891,"
",3 120,"
",-7.3
"
", 汽车,"
",万人次,"
",65885,"
",63 343,"
",4
"
", 公共电、汽车平均每日客运量,"
",万人,"
",188.43,"
",182.09,"
",3.5
"
", 出租汽车数,"
",辆,"
",8121,"
",8 144,"
",-0.3
"
", 轮渡运营船数,"
",艘,"
",15,"
",15,"
",持平
"
", 轮渡客运总量,"
",万人次,"
",949,"
",861.71,"
",10.1
"
", 轮渡平均每日客运量,"
",万人,"
",2.6,"
",2.36,"
",10.2
