农 村 住 户 基 本 情 况
"
", 8-10续表,"
",(1990-2005年)
"
",项  目,"
",单 位,"
",1990年,"
",1995年,"
",2000年,"
",2004年,"
",2005年
"
", 五、平均每户年末生产性固定资产原值,"
",元,"
",1081.1,"
",3165.1,"
",5458.2,"
",10711.7,"
",13844.9
"
", 1.役畜、产品畜,"
",元,"
",207.8,"
",530,"
",477.5,"
",917.4,"
",1102.8
"
", 2.大中型铁木农具,"
",元,"
",92.8,"
",163.5,"
",276.7,"
",604.8,"
",216.6
"
", 3.农林牧渔业机械,"
",元,"
",410.3,"
",1105.8,"
",2370.2,"
",2843.8,"
",3204.3
"
", 4.工业机械,"
",元,"
",35.1,"
",265.1,"
",244,"
",707.3,"
",1246.5
"
", 5.运输机械,"
",元,"
",175.7,"
",662.4,"
",765.5,"
",1397.8,"
",1623.3
"
", 6.生产用房,"
",元,"
",63.3,"
",405.1,"
",495.8,"
",2212.8,"
",3745.7
"
", 7.其他,"
",元,"
",96.2,"
",33.2,"
",828.5,"
",216,"
",314.7
"
", 六、平均每户年末拥有汽车,"
",辆,"
",-,"
",0.01,"
",0.03,"
",0.04,"
",0.04
"
", 大中型拖拉机,"
",台,"
",0.01,"
",0.02,"
",0.04,"
",0.06,"
",0.05
"
", 小型和手扶拖拉机,"
",台,"
",0.05,"
",0.11,"
",0.25,"
",0.29,"
",0.31
"
", 七、期末住房情况,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
", 1.人均住房面积,"
",平方米,"
",-,"
",-,"
",-,"
",28,"
",29.5
"
", 2.每平方米住房价值,"
",元,"
",-,"
",-,"
",-,"
",380.61,"
",394.47
"
", 3.住房类型,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
", (1)人均楼房面积,"
",平方米,"
","
",-,"
",-,"
",3.24,"
",3.42
"
", (2)人均砖瓦平房面积,"
",平方米,"
",-,"
",-,"
",-,"
",24.75,"
",25.85
"
", (3)人均其它住房面积,"
",平方米,"
",-,"
",-,"
",-,"
",-,"
",0.26
"
", 4.住房结构,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
", (1)钢筋混凝土结构面积,"
",平方米,"
",-,"
",-,"
",-,"
",5.7,"
",6.53
"
", (2)砖木结构面积,"
",平方米,"
",-,"
",-,"
",-,"
",22.29,"
",23
"
", (3)其它,"
",平方米,"
",-,"
",-,"
",-,"
",-,"
",-
"
", 八、期内新建(购)住房情况,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
", 1.新建(购)住房面积,"
",平方米,"
",-,"
",-,"
",-,"
",0.38,"
",0.99
"
", 2.每平方米新建(购)住房价值,"
",元,"
",-,"
",-,"
",-,"
",778.05,"
",512.16
"
", 3.新建(购)住房类型,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
", (1)楼房面积,"
",平方米,"
",-,"
",-,"
",-,"
",0.19,"
",0.29
"
", (2)砖瓦平房面积,"
",平方米,"
",-,"
",-,"
",-,"
",0.19,"
",0.7
"
", (3)其它,"
",平方米,"
",-,"
",-,"
",-,"
",-,"
",-
"
", 4.新建(购)住房结构,"
",-,"
",-,"
",-,"
",-,"
",-,"
",-
"
", (1)钢筋混凝土结构面积,"
",平方米,"
",-,"
",-,"
",-,"
",0.3,"
",0.67
"
", (2)砖木结构面积,"
",平方米,"
",-,"
",-,"
",-,"
",0.08,"
",0.31
"
", (3)其它,"
",平方米,"
",-,"
",-,"
",-,"
",-,"
",-
