主 要 年 份 城 市 建 设 和 公 用 事 业
"
", 9-1,"
","
"
"
",年  份,"
",建成区面积,(平方公里),"
",房屋建筑面积,(万平方米),"
",住宅建筑面积,(万平方米),"
",道路长度,(公里),"
",道路面积,(万平方米),"
",汽车、电车线路,(条),"
",汽车、电车线路长度,(公里)
"
",1949,"
",27,"
",759,"
",355,"
",243,"
",206,"
",3,"
",26.4
"
",1952,"
",29,"
",796,"
",388,"
",245,"
",213,"
",10,"
",124.4
"
",1957,"
",36,"
",937,"
",491,"
",248,"
",217,"
",13,"
",232.3
"
",1962,"
",55,"
",925,"
",496,"
",266,"
",235,"
",14,"
",252.8
"
",1965,"
",57,"
",992,"
",496,"
",266,"
",235,"
",16,"
",308.1
"
",1970,"
",59,"
",1 063,"
",520,"
",374,"
",346,"
",19,"
",358.5
"
",1975,"
",63,"
",1 296,"
",546,"
",392,"
",355,"
",23,"
",389.3
"
",1978,"
",66,"
",1 463,"
",628,"
",408,"
",368,"
",24,"
",422.1
"
",1980,"
",72,"
",1 630,"
",736,"
",408,"
",377,"
",26,"
",474.1
"
",1985,"
",79,"
",2 559,"
",1 157,"
",462,"
",464,"
",34,"
",611.3
"
",1987,"
",81,"
",2 905,"
",1 421,"
",578,"
",575,"
",37,"
",581
"
",1989,"
",92.5,"
",3 379,"
",1 653,"
",541,"
",583,"
",42,"
",661
"
",1990,"
",94.3,"
",3 529,"
",1734,"
",667,"
",786,"
",46,"
",777
"
",1991,"
",94.7,"
",3 798,"
",1 856,"
",673,"
",826,"
",48,"
",922
"
",1992,"
",95.4,"
",4 156,"
",1 993,"
",683,"
",840,"
",50,"
",988
"
",1993,"
",99.9,"
",4 468,"
",2 125,"
",764,"
",944,"
",51,"
",1 094
"
",1994,"
",103.9,"
",4 653,"
",2 230,"
",811,"
",985,"
",64,"
",1 372
"
",1995,"
",106,"
",4 888,"
",2 391,"
",936,"
",1 177,"
",64,"
",1 101
"
",1996,"
",110,"
",5 185,"
",2 588,"
",991,"
",1 339,"
",71,"
",1 211
"
",1997,"
",112,"
",5 457,"
",2 750,"
",1 047,"
",1 436,"
",77,"
",1 492
"
",1998,"
",114,"
",5 706,"
",2 900,"
",1 106,"
",1 436,"
",95,"
",1 859
"
",1999,"
",116,"
",6 065,"
",3 153,"
",1 171,"
",1 698,"
",123,"
",2 339
"
",2000,"
",119.1,"
",6 358,"
",3 366,"
",1 192,"
",1 789,"
",140,"
",2 711
"
",2001,"
",123,"
",6 748,"
",3 622,"
",1 248,"
",2 169,"
",145,"
",2 521
"
",2002,"
",133,"
",7 601,"
",3 991,"
",1 426,"
",2 594,"
",145,"
",896
"
",2003,"
",145.9,"
",8 062,"
",4 290,"
",1 595,"
",2 816,"
",164,"
",973
"
",2004,"
",154.8,"
",8 491,"
",4 586,"
",1 755,"
",3 254,"
",187,"
",1 185
"
",2005,"
",178.8,"
",9022,"
",4 896,"
",1 862,"
",3 547,"
",187,"
",1 159
