城 市 居 民 家 庭 年 人 均 消 费 支 出
"
", 8-6续表1,"
",(2005年),"
",单位：元
"
",项  目,"
",全市平均,"
",最低收入户,"
",低收入户,"
",较低收入户,"
",中间收入户,"
",较高收入户,"
",高收入户,"
",最高收入户
"
", ⒉干菜,"
", 22.96,"
", 14.00,"
", 23.44,"
", 20.52,"
", 17.56,"
", 25.17,"
", 32.47,"
", 39.83
"
", ⒊菜制品,"
",8.59,"
",6.08,"
",6.87,"
",7.64,"
",9.38,"
",9.37,"
", 10.07,"
", 11.64
"
", ㈣调味品,"
", 57.04,"
", 39.44,"
", 54.70,"
", 49.51,"
", 55.59,"
", 66.29,"
", 60.59,"
", 83.18
"
", ㈤糖烟酒饮料类,"
",366.81,"
",178.64,"
",314.33,"
",339.42,"
",346.63,"
",397.45,"
",439.22,"
",692.52
"
", ⒈糖类,"
", 30.22,"
", 15.25,"
", 23.66,"
", 32.06,"
", 31.19,"
", 33.72,"
", 35.98,"
", 39.45
"
", ⒉烟草类,"
",112.08,"
", 67.33,"
", 91.18,"
",121.78,"
",119.12,"
",126.00,"
", 75.87,"
",173.28
"
", ⒊酒类,"
",130.45,"
", 57.20,"
",127.20,"
",113.28,"
",107.17,"
",136.74,"
",180.94,"
",278.97
"
", ⒋饮料,"
", 94.05,"
", 38.86,"
", 72.29,"
", 72.30,"
", 89.15,"
",101.00,"
",146.43,"
",200.82
"
", ㈥干鲜瓜果类,"
",322.48,"
",175.54,"
",237.05,"
",282.33,"
",347.39,"
",374.67,"
",408.27,"
",476.17
"
", ⒈鲜果,"
",192.22,"
",111.77,"
",143.10,"
",170.03,"
",214.50,"
",211.85,"
",248.61,"
",270.00
"
", ⒉鲜瓜,"
", 49.72,"
", 27.31,"
", 32.59,"
", 40.08,"
", 52.57,"
", 62.52,"
", 62.47,"
", 78.37
"
", ⒊干果,"
", 16.33,"
",8.42,"
",8.36,"
", 17.92,"
", 13.26,"
", 16.21,"
", 21.84,"
", 37.20
"
", ⒋瓜果制品,"
", 10.33,"
",6.09,"
",7.16,"
",9.71,"
", 10.00,"
", 13.15,"
", 12.44,"
", 14.09
"
", ⒌坚果及果仁,"
", 53.88,"
", 21.94,"
", 45.84,"
", 44.60,"
", 57.06,"
", 70.94,"
", 62.92,"
", 76.51
"
", ㈦糕点、奶及奶制品,"
",302.91,"
",164.76,"
",217.66,"
",263.08,"
",325.36,"
",347.10,"
",390.50,"
",466.65
"
", ⒈糕点,"
",100.31,"
", 54.68,"
", 70.75,"
", 86.89,"
",110.48,"
",120.66,"
",121.56,"
",143.99
"
", ⒉奶及奶制品,"
",202.61,"
",110.07,"
",146.91,"
",176.18,"
",214.88,"
",226.44,"
",268.94,"
",322.66
"
", ㈧其他食品,"
", 84.45,"
", 46.84,"
", 70.65,"
", 71.69,"
", 82.65,"
", 98.67,"
",104.47,"
",140.24
"
", 其中：半成品,"
", 10.82,"
",5.57,"
",7.11,"
",8.77,"
", 12.00,"
", 14.11,"
", 12.29,"
", 16.28
