城 市 居 民 家 庭 年 人 均 消 费 支 出
"
", 8-6续表2,"
",(2005年),"
",单位：元
"
",项  目,"
",全市平均,"
",最低收入户,"
",低收入户,"
",较低收入户,"
",中间收入户,"
",较高收入户,"
",高收入户,"
",最高收入户
"
", ㈨饮食服务,"
",541.33,"
",159.56,"
",242.27,"
",367.07,"
",614.37,"
",628.86,"
",932.02,"
", 1137.66
"
", ⒈食品加工服务费,"
",0.65,"
",0.07,"
",0.00,"
",0.07,"
",1.68,"
",0.92,"
",0.98,"
",0.25
"
", ⒉在外饮食,"
",540.68,"
",159.49,"
",242.27,"
",367.00,"
",612.69,"
",627.95,"
",931.04,"
", 1137.41
"
", 非食品类,"
", 6164.57,"
", 2022.44,"
", 3132.52,"
", 4234.27,"
", 5799.06,"
", 7578.49,"
",10199.99,"
",14465.29
"
", 二、衣着,"
", 1041.70,"
",373.40,"
",604.94,"
",767.49,"
", 1008.01,"
", 1352.46,"
", 1597.93,"
", 2043.59
"
", ㈠服装,"
",705.74,"
",236.21,"
",373.21,"
",503.67,"
",696.54,"
",930.51,"
", 1103.65,"
", 1407.75
"
", ㈡衣着材料,"
",8.35,"
",9.37,"
", 10.76,"
",6.28,"
",6.88,"
",8.78,"
",7.83,"
", 12.16
"
", ㈢鞋类,"
",238.98,"
",106.97,"
",166.31,"
",171.83,"
",221.22,"
",305.79,"
",372.59,"
",439.30
"
", ㈣其他衣着用品,"
", 78.79,"
", 19.36,"
", 44.61,"
", 76.41,"
", 76.55,"
", 97.94,"
", 98.08,"
",158.62
"
", ㈤衣着加工服务费,"
",9.84,"
",1.49,"
", 10.06,"
",9.29,"
",6.83,"
",9.43,"
", 15.77,"
", 25.76
"
", 三、家庭设备用品及服务,"
",656.94,"
",135.34,"
",278.58,"
",457.17,"
",549.55,"
",819.87,"
",979.86,"
", 1996.03
"
", ㈠耐用消费品,"
",313.60,"
", 31.21,"
", 82.22,"
",199.56,"
",276.30,"
",367.50,"
",581.94,"
", 1016.35
"
", ⒈家具,"
", 65.39,"
",1.97,"
",1.15,"
", 40.09,"
", 19.76,"
", 52.63,"
",183.88,"
",331.27
"
", ⒉家庭设备,"
",248.20,"
", 29.24,"
", 81.07,"
",159.47,"
",256.53,"
",314.86,"
",398.07,"
",685.08
"
", ⑴洗衣机,"
", 36.19,"
",0.00,"
",0.00,"
", 15.61,"
", 33.91,"
", 66.45,"
", 50.07,"
",108.32
"
", ⑵电风扇,"
",3.53,"
",6.19,"
",5.31,"
",0.17,"
",1.81,"
",4.56,"
",2.00,"
",9.30
"
", ⑶电冰箱,"
", 44.28,"
",0.00,"
", 12.41,"
",7.15,"
", 53.12,"
", 32.45,"
",149.95,"
",139.37
"
", ⑷冰柜,"
",2.04,"
",0.00,"
",0.00,"
",0.00,"
",0.00,"
",0.00,"
",0.00,"
", 26.24
"
", ⑸微波炉,"
",5.99,"
",6.81,"
",5.63,"
",3.03,"
", 11.00,"
",6.65,"
",0.00,"
",5.45
"
", ⑹空调器,"
", 63.98,"
",0.00,"
", 16.54,"
", 58.02,"
", 55.05,"
",115.25,"
", 51.87,"
",149.76
"
", ⑺电炊具,"
",8.28,"
",2.71,"
",7.99,"
",4.49,"
",7.13,"
", 10.47,"
", 22.97,"
",7.57
"
", ⑻淋浴热水器,"
", 18.35,"
",0.00,"
",5.48,"
", 14.90,"
", 24.37,"
", 14.23,"
", 58.51,"
", 22.07
"
", ⑼排油烟机,"
", 10.59,"
",0.00,"
",0.00,"
",4.17,"
",9.85,"
", 17.39,"
",5.68,"
", 48.68
"
", ⑽吸尘器,"
",1.76,"
",0.00,"
",0.00,"
",0.00,"
",0.00,"
",0.85,"
",3.90,"
", 15.90
"
", ⑾消毒碗柜,"
",2.40,"
",0.00,"
",0.00,"
",0.00,"
",2.35,"
",1.29,"
", 10.47,"
",9.35
