分 市、区 主 要 农 业 机 械 拥 有 量
"
",10-30 续表3,"
",(2005年)
"
",市、区名称,"
",粮食加工机械(部),"
",棉花加工机械,(部),"
",油料加工机械,(部),"
",饲料粉碎机,(部)
"
", 总 计,"
",24 779,"
",562,"
",9 225,"
",23 655
"
", 市 区,"
",1 541,"
",19,"
",537,"
",401
"
", #城 阳 区,"
",1 340,"
",19,"
",402,"
",285
"
", 黄 岛 区,"
",193,"
","
",135,"
",116
"
", 崂 山 区,"
",8,"
","
","
"
"
", 胶 州 市,"
",2 887,"
",89,"
",2 006,"
",3 611
"
", 即 墨 市,"
",4 359,"
",162,"
",1 357,"
",3 639
"
", 平 度 市,"
",4 411,"
",190,"
",1 281,"
",7 865
"
", 胶 南 市,"
",2 404,"
",11,"
",1 185,"
",3 664
"
", 莱 西 市,"
",9 177,"
",91,"
",2 859,"
",4 475
