"
",分 国 别 外 贸 出 口 总 额
"
",15-4,"
",(不含中央、省公司),"
",单位：万美元
"
",国别(地区),"
",2005年,"
",2004年,"
",2005年比,2004年±%
"
",总 计,"
",1 758 834,"
",1 391 171,"
",26.4
"
",#亚 洲,"
",811 141,"
",691 201,"
",17.4
"
",香 港,"
",68 738,"
",65 365,"
",5.2
"
",日 本,"
",337 920,"
",286 669,"
",17.9
"
",韩 国,"
",233 743,"
",194 518,"
",20.2
"
",台 湾,"
",13 035,"
",11 139,"
",17
"
",非 洲,"
",44 763,"
",31 862,"
",40.5
"
",南 非,"
",8 271,"
",6 473,"
",27.8
"
",欧 洲,"
",393 887,"
",287 951,"
",36.8
"
",欧 盟,"
",358 648,"
",263 532,"
",36.1
"
",南美洲,"
",54 334,"
",38 190,"
",42.3
"
",北美洲,"
",421 690,"
",319 205,"
",32.1
"
",美 国,"
",384 989,"
",291 003,"
",32.3
"
",大洋洲,"
",33 012,"
",22 762,"
",45
"
", 澳大利亚,"
",25 641,"
",18 753,"
",36.7
