分 市、区 地 方 财 政 一 般 预 算 支 出
"
", 6-3,"
",(2005年),"
",单位：万元
"
",市、区名称,"
",财政支出,"
",
"
",#基本建设,支 出 类,"
",#企业挖潜,改造资金类,"
",#科技三项,费 用 类,"
",#农林水气,事 业 费,"
",#城市维护,费 类
"
",总 计,"
",2 030 622,"
",289 346,"
",91 787,"
",34 918,"
",82 833,"
",132 247
"
",市 区,"
",709 969,"
",118 722,"
",40 509,"
",20 448,"
",27 579,"
",73 875
"
", #城 阳 区,"
",138 050,"
",10 615,"
",260,"
",3 609,"
",11 276,"
",25 628
"
", 黄 岛 区,"
",168 881,"
",41 417,"
",14 343,"
",6 856,"
",6 190,"
",7 593
"
", 崂 山 区,"
",146 487,"
",40 297,"
",11 310,"
",3 788,"
",9 643,"
",8 982
"
",胶 州 市,"
",115 168,"
",21 316,"
",471,"
",2 261,"
",7 266,"
",4 263
"
",即 墨 市,"
",125 815,"
",9 367,"
",7 780,"
",546,"
",7 489,"
",7 753
"
",平 度 市,"
",133 612,"
",11 061,"
",4 125,"
",1 628,"
",9 397,"
",7 404
"
",胶 南 市,"
",146 785,"
",16 234,"
",7 249,"
",4 126,"
",9 492,"
",12 954
"
",莱 西 市,"
",82 619,"
",2 773,"
",3 113,"
",146,"
",9 676,"
",3 638
"
",市 本 级,"
",716 654,"
",109 873,"
",28 540,"
",5 763,"
",11 934,"
",22 360
