青 岛 市 驰 名 商 标 和 著 名 商 标 一 览 表
"
",18-10,"
"
"
",序号,"
",商标名称,"
",主要产品,"
",认定时间,"
",所在地区
"
",1,"
", 海尔,"
","
",电冰箱,"
",1991,"
",四方区
"
",2,"
",利勃海尔,"
","
",电冰箱,"
",1991,"
",四方区
"
",3,"
",青岛啤酒,"
",啤酒,"
",1991,"
",市北区
"
",4,"
",双星,"
",胶靴,"
",1995,"
",市南区
"
",5,"
",澳柯玛,"
",冰柜,"
",1997,"
",黄岛区
"
",6,"
",海信,"
",电视机,"
",1999,"
",市南区
"
",7,"
",即发,"
",针织服装,"
",2002,"
",即墨市
"
",8,"
",喜盈门,"
",针织毛巾,"
",2004,"
",城阳区
"
",9,"
",英派斯,"
",跑步机,"
",2004,"
",城阳区
"
",10,"
",壹枝笔,"
",香烟,"
",2004,"
",市北区
"
",11,"
",白雪,"
",修正液,"
",2004,"
",黄岛区
"
",12,"
",亨达,"
",皮鞋,"
",2005,"
",即墨市
"
",13,"
",红领,"
",服装,"
",2005,"
",即墨市
"
",14,"
",哈德门,"
",香烟,"
",2005,"
", 市北区
"
",15,"
",六合,"
",饲料,"
",2005,"
",城阳区
