分 国 别 ,外 商 投 资 企 业 生 产 经 营 状 况
"
", 15-11,"
",(2005年)
"
","
",主营业务收入 ,(万元),"
",出口销售收入,(万元),"
",税金总额,(万元),"
",利润总额,(万元),"
",从业人员,(人)
"
",按投资国别、地区分组,"
",,"
",,"
",,"
",,"
",
"
",1、亚洲,"
",12 244 462,"
",6 885 877,"
",230 149,"
",252 666,"
",667 012
"
", #香港,"
",3 426 079,"
",941 210,"
",84 636,"
",107 733,"
",67 271
"
",  澳门,"
",20 392,"
",11 283,"
",903,"
",1 554,"
",1 043
"
",  台湾,"
",503 539,"
",214 917,"
",10 112,"
",15 667,"
",28 638
"
",  印度尼西亚,"
",10 610,"
",5 968,"
",515,"
",933,"
",641
"
",  日本,"
",1 673 327,"
",988 508,"
",48 111,"
",87 766,"
",79 177
"
",  马来西亚,"
",154 586,"
",14 410,"
",5 539,"
",3 997,"
",4 320
"
",  菲律宾,"
",10 728,"
",3 947,"
",509,"
",537,"
",411
"
",  新加坡,"
",260 675,"
",54 309,"
",8 956,"
",12 368,"
",7 469
"
",  韩国,"
",6 155 649,"
",4 635 617,"
",69 633,"
",19 055,"
",476 444
"
",  泰国,"
",12 309,"
",10 951,"
",708,"
",1 661,"
",879
"
",2、非洲,"
",165 308,"
",1 218,"
",4 890,"
",87 010,"
",1 620
"
",3、欧洲,"
",1 529 641,"
",454 049,"
",81 978,"
",99 835,"
",35 206
"
", #比利时,"
",4 314,"
",532,"
",201,"
",-89,"
",70
"
",  丹麦,"
",189 020,"
",188 873,"
","
",-3 828,"
",2 837
"
",  英国,"
",186 640,"
",56 610,"
",5 186,"
",20 739,"
",9 744
"
",  德国,"
",124 117,"
",46 558,"
",5 935,"
",9 866,"
",2 718
"
",  法国,"
",174 735,"
",26 718,"
",8 224,"
",7 454,"
",3 327
"
",  爱尔兰,"
",4 074,"
",4 074,"
",18,"
",- 217,"
",339
"
",  意大利,"
",148 959,"
",15 169,"
",1 891,"
",3 996,"
",1 564
"
",  卢森堡,"
",1 462,"
","
",138,"
",5 770,"
",43
"
",  荷兰,"
",108 637,"
",637,"
",6 324,"
",10 770,"
",5 458
"
",  希腊,"
",95,"
","
",3,"
","
"
"
",  葡萄牙,"
",,"
","
","
","
"
"
",  西班牙,"
",14 527,"
",6 013,"
",-5,"
",711,"
",387
"
",  芬兰,"
",253,"
",253,"
","
",-56,"
",130
"
",  瑞士,"
",128 139,"
",45 401,"
",4 704,"
",8 020,"
",1 443
"
",4、拉丁美洲,"
",321 037,"
",211 402,"
",7 249,"
",25 389,"
",8 044
"
", #开曼群岛,"
",38 447,"
",606,"
",1 528,"
",1 514,"
",634
"
",  英属维尔京群岛,"
",235 184,"
",193 036,"
",3 896,"
",20 893,"
",2 244
"
", 5、北美洲,"
",1 897 051,"
",633 865,"
",81 052,"
",202 672,"
",47 082
"
", #加拿大,"
",90 746,"
",56 848,"
",880,"
",1 080,"
",4 968
"
",  美国,"
",1 805 157,"
",576 524,"
",80 094,"
",201 687,"
",41 893
"
",6、大洋洲,"
",386 125,"
",104 186,"
",14 911,"
",22 698,"
",8 042
"
", #澳大利亚,"
",54 875,"
",24 982,"
",2 845,"
",532,"
",2 303
"
",  新西兰,"
",6 206,"
",741,"
",80,"
",-182,"
",138
"
",7、其他,"
",-,"
",-,"
",-,"
",-,"
",-
