"
",零 售 业 网 点
"
",14-14,"
",(2005年底),"
",单位：个
"
",区市名称,"
",零售业,"
",,"
",综合零售,"
",食品饮料,烟草制品,"
",纺织服装,及日用品,"
",文化体育用品及器材
"
",#个体
"
",全市总计,"
",151 364,"
",143 004,"
",31 461,"
",54 795,"
",33 961,"
",5 043
"
",市 区,"
",55 149,"
",49 545,"
",12 438,"
",17 499,"
",11 853,"
",1 852
"
",市 南 区,"
",7 243,"
",5 740,"
",1 290,"
",2 895,"
",1 671,"
",320
"
",市 北 区,"
",9 488,"
",7 669,"
",1 880,"
",1 866,"
",2 804,"
",524
"
",四 方 区,"
",7 466,"
",6 661,"
",1 082,"
",3 218,"
",1 195,"
",209
"
",黄 岛 区,"
",8 482,"
",8 036,"
",2 478,"
",2 397,"
",2 058,"
",268
"
",崂 山 区,"
",5 624,"
",5 225,"
",1 608,"
",1 906,"
",800,"
",248
"
",李 沧 区,"
",8 868,"
",8 458,"
",2 477,"
",3 281,"
",1 719,"
",30
"
",城 阳 区,"
",7 978,"
",7 756,"
",1 623,"
",1 936,"
",1 606,"
",253
"
",胶 州 市,"
",21 947,"
",20 996,"
",5 608,"
",6 672,"
",4 329,"
",531
"
",即 墨 市,"
",23 364,"
",22 816,"
",2 331,"
",10 649,"
",6 510,"
",1 018
"
",平 度 市,"
",17 740,"
",17 444,"
",3 502,"
",8 582,"
",3 922,"
",531
"
",胶 南 市,"
",17 157,"
",16 563,"
",3 739,"
",6 349,"
",3 973,"
",631
"
",莱 西 市,"
",16 007,"
",15 640,"
",3 843,"
",5 044,"
",3 374,"
",480
