每 百 户 城 市 居 民 家 庭 年 末 耐 用 品 拥 有 量
"
", 8-8,"
",(2005年),"
"
"
",项  目,"
",单位,"
",全市平均,"
",最低收入户,"
",低收入户,"
",较低收入户,"
",中间收入户,"
",较高收入户,"
",高收入户,"
",最高收入户
"
", 成套家具,"
",套,"
", 72.25,"
", 68.29,"
", 60.00,"
", 65.85,"
", 72.15,"
", 77.50,"
", 82.50,"
", 81.58
"
", 摩托车,"
",辆,"
",7.75,"
",4.88,"
", 10.00,"
",3.66,"
",8.86,"
", 10.00,"
", 10.00,"
",7.90
"
", 自行车,"
",辆,"
", 29.00,"
", 29.27,"
", 30.00,"
", 24.39,"
", 39.24,"
", 27.50,"
", 32.50,"
", 15.79
"
", 助力车,"
",辆,"
",2.25,"
",4.88,"
",2.50,"
",2.44,"
",2.53,"
",1.25,"
",2.50,"
",0.00
"
", 家用汽车,"
",辆,"
",3.75,"
",2.44,"
",0.00,"
",1.22,"
",1.27,"
",5.00,"
",7.50,"
", 13.16
"
", 洗衣机,"
",台,"
", 91.75,"
", 63.42,"
", 82.50,"
", 92.68,"
", 89.87,"
", 98.75,"
",100.00,"
",110.53
"
", 电风扇,"
",台,"
",108.75,"
", 92.68,"
",100.00,"
",104.88,"
",100.00,"
",123.75,"
",112.50,"
",126.32
"
", 电冰箱,"
",台,"
", 94.75,"
", 75.61,"
", 90.00,"
", 92.68,"
", 94.94,"
", 98.75,"
",105.00,"
",105.26
"
", 冰柜,"
",台,"
", 22.75,"
", 14.63,"
", 15.00,"
", 19.51,"
", 21.52,"
", 31.25,"
", 22.50,"
", 31.58
"
", 彩色电视机,"
",台,"
",118.25,"
",104.88,"
",105.00,"
",113.42,"
",118.99,"
",123.75,"
",132.50,"
",128.95
"
", 影碟机,"
",台,"
", 49.50,"
", 21.95,"
", 30.00,"
", 43.90,"
", 53.17,"
", 58.75,"
", 65.00,"
", 68.42
"
", 录音机,"
",台,"
", 54.50,"
", 31.71,"
", 37.50,"
", 53.66,"
", 60.76,"
", 60.00,"
", 77.50,"
", 50.00
"
", 录放像机,"
",台,"
", 28.25,"
", 14.63,"
", 17.50,"
", 21.95,"
", 30.38,"
", 36.25,"
", 40.00,"
", 34.21
"
", 家用电脑,"
",台,"
", 55.00,"
", 24.39,"
", 40.00,"
", 45.12,"
", 68.35,"
", 70.00,"
", 65.00,"
", 55.26
"
", 组合音响,"
",套,"
", 27.75,"
", 12.20,"
", 22.50,"
", 20.73,"
", 25.32,"
", 37.50,"
", 32.50,"
", 44.74
"
", 摄像机,"
",架,"
",8.25,"
",7.32,"
",5.00,"
",6.10,"
",6.33,"
",8.75,"
", 12.50,"
", 15.79
"
", 照相机,"
",架,"
", 72.25,"
", 48.78,"
", 57.50,"
", 62.20,"
", 74.68,"
", 80.00,"
", 95.00,"
", 89.47
"
", 钢琴,"
",架,"
",4.25,"
",0.00,"
",2.50,"
",1.22,"
",2.53,"
",8.75,"
",7.50,"
",7.90
"
", 其他中高档乐器,"
",件,"
",8.50,"
",0.00,"
",7.50,"
",9.76,"
",5.06,"
", 17.50,"
",5.00,"
",7.90
"
", 微波炉,"
",台,"
", 73.00,"
", 56.10,"
", 57.50,"
", 70.73,"
", 74.68,"
", 80.00,"
", 80.00,"
", 86.84
"
", 空调器,"
",台,"
", 69.25,"
", 26.83,"
", 45.00,"
", 59.76,"
", 75.95,"
", 77.50,"
", 85.00,"
",113.16
"
", 取暖器,"
",台,"
", 51.50,"
", 21.95,"
", 47.50,"
", 45.12,"
", 53.17,"
", 55.00,"
", 75.00,"
", 65.79
"
", 电炊具,"
",台,"
", 66.75,"
", 24.39,"
", 42.50,"
", 62.20,"
", 78.48,"
", 76.25,"
",102.50,"
", 65.79
"
", 淋浴热水器,"
",台,"
", 83.75,"
", 78.05,"
", 75.00,"
", 79.27,"
", 83.54,"
", 87.50,"
", 92.50,"
", 92.11
"
", 排油烟机,"
",台,"
", 92.25,"
", 82.93,"
", 95.00,"
", 85.37,"
", 96.20,"
", 92.50,"
",100.00,"
", 97.37
"
", 消毒碗柜,"
",台,"
",5.25,"
",2.44,"
",2.50,"
",2.44,"
",2.53,"
",5.00,"
", 12.50,"
", 15.79
"
", 洗碗机,"
",台,"
",1.25,"
",0.00,"
",0.00,"
",0.00,"
",1.27,"
",2.50,"
",2.50,"
",2.63
"
", 饮水机,"
",台,"
", 61.25,"
", 58.54,"
", 37.50,"
", 51.22,"
", 55.70,"
", 73.75,"
", 67.50,"
", 89.47
"
", 吸尘器,"
",台,"
", 39.00,"
", 21.95,"
", 22.50,"
", 34.15,"
", 37.98,"
", 41.25,"
", 62.50,"
", 57.90
"
", 健身器材,"
",套,"
",6.25,"
",0.00,"
",0.00,"
",3.66,"
",7.60,"
",6.25,"
", 12.50,"
", 15.79
"
", 普通电话,"
",部,"
", 97.00,"
", 92.68,"
", 92.50,"
", 98.78,"
", 96.20,"
", 98.75,"
", 97.50,"
",100.00
"
", 移动电话,"
",部,"
",152.75,"
", 92.68,"
",112.50,"
",125.61,"
",173.42,"
",186.25,"
",180.00,"
",176.32
"
", 传真机,"
",部,"
",3.50,"
",2.44,"
",5.00,"
",2.44,"
",1.27,"
",3.75,"
",7.50,"
",5.26
